control_transfer_statement	control:niyanwraNa transfer:sWAnAnwaraNa statement:kaWana
control_unit	control:niyanwraNa unit:ekaka
control_volume	control:niyanwraNa volume:KaNda
control_word	control:niyanwraNa word:Sabxa
convention_equipment	convention:rUDi equipment:upakaraNa
conversational_compiler	conversational:saMvAxI compiler:anuBARaka
conversational_language	conversational:saMvAxI language:BARA
conversational_system	conversational:saMvAxI system:wanwra
conversion_cost	conversion:rUpAnwaraNa cost:lAgawa
conversion_device	conversion:rUpAnwaraNa device:yukwi
coordinate_addressed_memory	coordinate:nirxeSAfka addressed:pawA memory:smqwi
coordinate_data	coordinate:nirxeSAfka data:Azkade
coordinate_geometry_language	coordinate:nirxeSAfka geometry:jyAmiwi language:BARA
cordless_plug	cordless:rajjuhIna plug:plaga
core_dump	core:kroda dump:sannikRepa
core_image	core:kroda image:prawibiMba
core_memory	core:kroda memory:smqwi
core_storage	core:kroda storage:BaNdAraNa
core_system	core:kroda system:wanwra
correction_information	correction:saMSoXana information:sUcanA
cost_analysis	cost:lAgawa analysis:viSleRaNa
country_code	country:xeSa code:kUta
cumulative_index	cumulative:saFcayI index:sUcaka
currency_symbol	currency:muxrA symbol:prawIka
current_line_pointer	current:XArA line:reKA pointer:sUcaka
cursor_control_key	cursor:prasafkewaka control:niyanwraNa key:kuFjI
customer_access_area	customer:grAhaka access:aBigama area:kRewra
customer_information_control_system	customer:grAhaka information:sUcanA control:niyanwraNa system:wanwra
cut_method	cut:kAta method:viXi
cycle_index	cycle:cakra index:sUcakAfka
cycle_memory	cycle:cakra memory:smqwi
cycle_time	cycle:cakra time:kAla
daisy_chain	daisy:dejI chain:SqfKalA
daisy_print_wheel	daisy:dejI print:muxraNa wheel:cakra
daisy_wheel	daisy:dejI wheel:cakra
database_administration	database:AzkadAsaFcaya administration:praSAsana
database_management	database:AzkadAsaFcaya management:prabanXa
database_management_system	database:AzkadAsaFcaya management:prabanXa system:paxXawi
datagram_service	datagram:AzkadAreKa service:sevA
datum_line	datum:AXAra line:reKA
decimal_point	decimal:xaSamalava point:biMxu
debug_statement	debug:xoRamArjana statement:kaWana
decade_counter	decade:xaSaka counter:gaNiwra
decision_table_language	decision:nirNaya table:sAraNI language:BARA
decimal_arithmetic_operation	decimal:xaSamalava arithmetic:afkagaNiwIya operation:safkriyA
decimal_alignment	decimal:xaSamalava alignment:sareKaNa
decimal_digit	decimal:xaSamalava digit:afka
decimal_marker	decimal:xaSamalava marker:cihnaka
decimal_picture_data	decimal:xaSamalava picture:ciwra data:Azkade
decimal_symbol	decimal:xaSamalava symbol:prawIka
decision_circuit	decision:nirNaya circuit:paripaWa
decision_element	decision:nirNaya element:avayava
decision_instruction	decision:nirNaya instruction:anuxeSa
decision_language	decision:nirNaya language:BARA
decision_logic	decision:nirNaya logic:warka
decision_principle	decision:nirNaya principle:sixXAnwa
decision_rule	decision:nirNaya rule:niyama
decision_structure	decision:nirNaya structure:saMracanA
decision_table	decision:nirNaya table:sAraNI
decision_theory	decision:nirNaya theory:sixXAnwa
dedicated_channel	dedicated:samarpiwa channel:praNAla
dedicated_circuit	dedicated:samarpiwa circuit:paripaWa
dedicated_connection	dedicated:samarpiwa connection:sambanXa
dedicated_line	dedicated:samarpiwa line:lAina
default_group	default:vyawikrama group:samUha
default_option	default:vyawikrama option:vikalpa
default_parameter	default:vyawikrama parameter:prAcala
default_value	default:vyawikrama value:mAna
deflection_plate	deflection:vikRepaNa plate:pleta
delay_counter	delay:vilamba counter:gaNiwra
delay_digit	delay:vilamba digit:afka
delay_distortion	delay:vilamba distortion:virUpaNa
delay_element	delay:vilamba element:avayava
delay_line_memory	delay:vilamba line:lAina memory:smqwi
delay_line_storage	delay:vilamba line:lAina storage:BaNdAraNa
delay_loop_store	delay:vilamba loop:pASa store:BaNdAra
delay_time	delay:vilamba time:kAla
delete_character	delete:vilopa character:samprawIka character:samprawIka
delete_key	delete:vilopa key:kuFjI
delimiter_statement	delimiter:parisImaka statement:kaWana
demand_processing	demand:mAfga processing:saMsAXana
demarcation_strip	demarcation:sImAfkana strip:pattI
demographic_application	demographic:janasAfKyikIya application:anuprayoga
dependent_unit	dependent:ASriwa unit:ekaka
description_list	description:varNana list:sUcI
design_modem	design:aBikalpanA modem:modema
desk_calculator	desk:deska calculator:parikaliwra
destination_address	destination:ganwavya address:pawA
destination_field	destination:ganwavya field:kRewra
destination_station	destination:ganwavya station:keMxra
detail_card	detail:vivaraNa card:pawraka
development_system	development:vikAsa system:wanwra
development_time	development:vikAsa time:kAla
development_tool	development:vikAsa tool:upakaraNa
deviation_from_linearity	deviation:vicalana from:se linearity:rEKikawA
device_address	device:yukwi address:pawA
device_backup	device:yukwi backup:pUrwikara
device_controller	device:yukwi controller:niyanwraka
device_control_unit	device:yukwi control:niyanwraNa unit:ekaka
device_coordinate	device:yukwi coordinate:nirxeSAfka
device_dependent_program	device:yukwi dependent:ASriwa program:kramAxeSa program:kramAxeSa
device_flag	device:yukwi flag:pawAkA
device_independence	device:yukwi independence:svawanwrawA
device_independent	device:yukwi independent:svawanwra
device_independence_program	device:yukwi independence:svawanwra program:kramAxeSa program:kramAxeSa
device_media_control_language	device:yukwi media:mAXyama control:niyanwraNa language:BARA
device_name	device:yukwi name:nAma
device_number	device:yukwi number:safKyA
device_queue	device:yukwi queue:pafkwi
device_type	device:yukwi type:prakAra
dialed_line	dialed:dAyala line:lAina
dial_exchange	dial:dAyala exchange:keMxra
dial_line	dial:dAyala line:lAina
dial_transfer	dial:dAyala transfer:sWAnAnwaraNa
difference_engine	difference:anwara engine:iMjana
difference_operation	difference:anwara operation:safkriyA
difference_report	difference:anwara report:prawivexana
digital_block	digital:afkIya block:KaNdaka
digital_carrier_system	digital:afkIya carrier:vAhaka system:wanwra
digital_computer	digital:afkIya computer:aBikaliwra
digital_facility	digital:afkIya facility:suviXA
digital_line_path	digital:afkIya line:lAina path:paWa
digital_line_section	digital:afkIya line:lAina section:anuBAga
digital_picture	digital:afkIya picture:ciwra
digital_radio_path	digital:afkIya radio:rediyo path:paWa
digital_radio_section	digital:afkIya radio:rediyo section:anuBAga
digital_section	digital:afkIya section:anuBAga
digital_signal	digital:afkIya signal:safkewa
digital_storage_element	digital:afkIya storage:BaNdAraNa element:avayava
digital_storage_media	digital:afkIya storage:BaNdAraNa media:mAXyama
digit_delay_element	digit:afka delay:vilamba element:avayava
digit_period	digit:afka period:avaXi
digit_place	digit:afka place:sWAna
digit_position	digit:afka position:sWiwi
digit_time	digit:afka time:kAla
direct_access	direct:prawyakRa access:aBigama
direct_access_enquiry	direct:prawyakRa access:aBigama enquiry:pUCawACa
direct_access_hash	direct:prawyakRa access:aBigama hash:xruwAnveRaNa
direct_access_method	direct:prawyakRa access:aBigama method:viXi
direct_access_storage	direct:prawyakRa access:aBigama storage:BaNdAraNa
direct_address	direct:prawyakRa address:pawA
direct_addressing	direct:prawyakRa addressing:pawABigamana
direct_call	direct:prawyakRa call:AhvAna
direct_code	direct:prawyakRa code:kUta
direct_coding	direct:prawyakRa coding:kUtaleKana
direct_coupling	direct:prawyakRa coupling:yugmana
direct_device	direct:prawyakRa device:yukwi
direct_digital_control	direct:prawyakRa digital:afkIya control:niyanwraNa
direct_distance_dialing	direct:prawyakRa distance:xUrI dialing:dAyalana
direct_hierarchy_control	direct:prawyakRa hierarchy:paxAnukrama control:niyanwraNa
direct_instruction	direct:prawyakRa instruction:anuxeSa
direct_memory_access	direct:prawyakRa memory:smqwi access:aBigama
direct_numerical_control	direct:prawyakRa numerical:safKyAwmaka control:niyanwraNa
directory_assistance_bureau	directory:nirxeSikA assistance:sahAyawA bureau:byUro
directory_assistance_operator	directory:nirxeSikA assistance:sahAyawA operator:pracAlaka
directory_device	directory:nirxeSikA device:yukwi
direct_percentage	direct:prawyakRa percentage:prawiSawawA
diskette_storage	diskette:namyikA storage:BaNdAraNa
distribution_cable	distribution:viwaraNa cable:kebala
distribution_frame	distribution:viwaraNa frame:DAFcA
documentation_program	documentation:praleKana program:kramAxeSa program:kramAxeSa
documentation_type	documentation:praleKana type:prakAra
document_mark	document:praleKa mark:cihna
document_preparation	document:praleKa preparation:wEyArI
document_reference_edge	document:praleKa reference:sanxarBa edge:kora
dot_matrix	dot:biMxu matrix:mEtriksa
dummy_address	dummy:mUka address:pawA
dummy_check	dummy:mUka check:jAzca
dummy_control_section	dummy:mUka control:niyanwraNa section:anuBAga
dummy_instruction	dummy:mUka instruction:anuxeSa
dummy_section	dummy:mUka section:anuBAga
dump_check	dump:sannikRepa check:jAzca
dump_point	dump:sannikRepa point:biMxu
duplicate_key	duplicate:anulipi key:kuFjI
echo_check	echo:prawiXvani check:jAzca
economic_application	economic:ArWika application:anuprayoga
edition_number	edition:saMskaraNa number:afka
editor_feature	editor:sampAxaka feature:lakRaNa
editor_micro_computer	editor:sampAxaka micro:sUkRma computer:aBikaliwra
editor_program	editor:sampAxaka program:kramAxeSa program:kramAxeSa
educational_technology	educational:SEkRika technology:prOxyogikI
effective_byte	effective:praBAvI byte:bAita
effective_instruction	effective:praBAvI instruction:anuxeSa
effective_procedure	effective:praBAvI procedure:kAryaviXi
effective_speed	effective:praBAvI speed:cAla
effective_word	effective:praBAvI word:Sabxa
effective_word_location	effective:praBAvI word:Sabxa location:sWAna
electrical_accounting_machine	electrical:vixyuwa accounting:leKA machine:yanwra
electrical_circuit_analysis_program	electrical:vixyuwa circuit:paripaWa analysis:viSleRaNa program:kramAxeSa program:kramAxeSa
enter_key	enter:praveSa key:kuFjI
enterprise_number	enterprise:uxyama number:safKyA
entry_block	entry:praviRti block:KaNdaka
entry_condition	entry:praviRti condition:prawibanXa
entry_instruction	entry:praviRti instruction:anuxeSa
entry_name	entry:praviRti name:nAma
entry_point	entry:praveSa point:biMxu
entry_symbol	entry:praviRti symbol:prawIka
entry_time	entry:praveSa time:kAla
entry_value	entry:praviRti value:mAna
environment_description_statement	environment:pariveSa description:vivaraNa statement:kaWana
environment_pointer	environment:pariveSa pointer:sUcaka
equipment_charge	equipment:upakaraNa charge:Sulka
equipment_clock	equipment:upakaraNa clock:GadI
equipment_compatibility	equipment:upakaraNa compatibility:safgawawA
equipment_failure	equipment:upakaraNa failure:viPalawA
equivalence_operation	equivalence:wulyawA operation:safkriyA
equivalent_four_wire_system	equivalent:wulya four:cAra wire:wAra system:paxXawi
erase_character	erase:vyAmArjana character:samprawIka character:samprawIka
escape_character	escape:palAyana character:samprawIka character:samprawIka
escape_code	escape:palAyana code:kUta
event_chain	event:GatanA chain:SqfKalA
event_completion	event:GatanA completion:samApana
event_control_block	event:GatanA control:niyanwraNa block:KaNdaka
event_start	event:GatanA start:prAramBa
exception_message	exception:apavAxa message:sanxeSa
exception_reporting	exception:apavAxa reporting:prawivexana
exchange_area	exchange:vinimaya area:kRewra
exchange_area_facility	exchange:vinimaya area:kRewra facility:suviXA
exchange_buffering	exchange:vinimaya buffering:cayakana
exchange_class	exchange:vinimaya class:varga
exchange_instruction	exchange:vinimaya instruction:anuxeSa
exchange_memory	exchange:vinimaya memory:smqwi
exchange_service	exchange:vinimaya service:sevA
execute_key	execute:niRpAxana key:kuFjI
execute_phase	execute:niRpAxana phase:caraNa
execute_statement	execute:niRpAxana statement:kaWana
execution_cycle	execution:niRpAxana cycle:cakra
execution_path	execution:niRpAxana path:paWa
execution_time	execution:niRpAxana time:kAla
expert_system	expert:viSeRajFa system:praNAlI
exponential_failure_law	exponential:caraGAwAfkI failure:viPalawA law:niyama
extension_character	extension:viswAra character:samprawIka character:samprawIka
extension_memory	extension:viswAra memory:smqwi
extension_station	extension:viswAra station:keMxra
external_call	external:bAhya call:AhvAna
external_delay	external:bAhya delay:vilamba
external_device_address	external:bAhya device:yukwi address:pawA
external_function	external:bAhya function:Palana
external_line	external:bAhya line:lAina
external_memory	external:bAhya memory:smqwi
external_modem	external:bAhya modem:modema
external_name	external:bAhya name:nAma
external_number	external:bAhya number:safKyA
external_procedure	external:bAhya procedure:prakriyA
external_program_parameter	external:bAhya program:kramAxeSa program:kramAxeSa parameter:prAcala
external_reference	external:bAhya reference:sanxarBa
external_statement	external:bAhya statement:kaWana
external_storage	external:bAhya storage:BaNdAraNa
external_symbol	external:bAhya symbol:prawIka
external_symbol_dictionary	external:bAhya symbol:prawIka dictionary:koSa
extract_instruction	extract:niRkarRa instruction:anuxeSa
face_change_character	face:Palaka change:parivarwana character:samprawIka character:samprawIka
facilities_management	facilities:suviXA management:prabanXa
facility_report	facility:suviXA report:prawivexana
facility_work_order	facility:suviXA work:kArya order:AxeSa
facsimile_signal_level	facsimile:prawikqwi signal:safkewa level:swara
facsimile_system	facsimile:prawikqwi system:wanwra
facsimile_telegraphy	facsimile:prawikqwi telegraphy:wArasaFcAra
facsimile_transmitter	facsimile:prawikqwi transmitter:preRiwra
fact_correlation	fact:waWya correlation:sahasambanXa
failure_analysis	failure:viPalawA analysis:viSleRaNa
failure_logging	failure:viPalawA logging:pracAleKana
failure_rate	failure:viPalawA rate:xara
failure_testing	failure:viPalawA testing:parIkRaNa
false_add	false:miWyA add:joda
false_code	false:miWyA code:kUta
fault_defect	fault:xoRa defect:xoRa
feature_extraction	feature:lakRaNa extraction:niRkarRaNa
fetch_data	fetch:Anayana data:Azkade
fetch_phase	fetch:Anayana phase:caraNa
fetch_process	fetch:Anayana process:prakrama
field_developed_program	field:kRewra developed:vikasiwa program:kramAxeSa program:kramAxeSa
field_mark	field:kRewra mark:cihna
field_name	field:kRewra name:nAma
field_replaceable_unit	field:kRewra replaceable:prawisWApanIya unit:mAwraka
fifth_generation_computer	fifth:paFcama generation:pIDI computer:aBikaliwra
film_frame	film:Pilma frame:Prema
film_making	film:Pilma making:nirmANa
film_storage	film:Pilma storage:BaNdAraNa
final_copy	final:anwima copy:prawilipi
final_group	final:anwima group:samUha
finite_state_machine	finite:parimiwa state:avasWA machine:yanwra
first_element	first:praWama element:avayava
first_generation_computer	first:praWama generation:pIDI computer:aBikaliwra
first_level_addressing	first:praWama level:swara addressing:pawABigamana
fixed_block	fixed:niyawa block:KaNdaka
fixed_block_architecture_device	fixed:niyawa block:KaNdaka architecture:vAswukalA device:yukwi
fixed_data	fixed:niyawa data:Azkade
fixed_field	fixed:niyawa field:kRewra
fixed_form	fixed:niyawa form:rUpa
fixed_function_generator	fixed:niyawa function:kArya generator:janiwra
fixed_line_number	fixed:niyawa line:lAina number:afka
fixed_partition	fixed:niyawa partition:viBAjana
fixed_point_number	fixed:niyawa point:biMxu number:safKyA
fixed_program_computer	fixed:niyawa program:kramAxeSa program:kramAxeSa computer:aBikaliwra
fixed_satellite	fixed:niyawa satellite:upagraha
fixed_storage	fixed:niyawa storage:BaNdAraNa
flag_event	flag:cihnaka event:GatanA
flag_indicator	flag:cihnaka indicator:sUcaka
flag_line	flag:cihnaka line:reKA
flag_sequence	flag:cihnaka sequence:anukrama
flag_test	flag:cihnaka test:parIkRaNa
flash_card	flash:xamaka card:pawraka
flow_analysis	flow:pravAha analysis:viSleRaNa
flow_chart	flow:pravAha chart:saFciwra
flow_diagram	flow:pravAha diagram:AreKa
fluid_flow_analysis	fluid:warala flow:pravAha analysis:viSleRaNa
folding_ratio	folding:valana ratio:anupAwa
foreground_initiator	foreground:agraBUmi initiator:prAramBaka
foreground_job	foreground:agraBUmi job:kArya
foreground_processing	foreground:agraBUmi processing:saMsAXana
foreground_program	foreground:agraBUmi program:kramAxeSa program:kramAxeSa
foreground_region	foreground:agraBUmi region:praxeSa
formal_language	formal:OpacArika language:BARA
formal_logic	formal:OpacArika logic:warka
format_character_set	format:saMrUpa character:samprawIka character:samprawIka set:samuccaya
format_check	format:saMrUpa check:jAzca
format_description_statement	format:saMrUpa description:vivaraNa statement:kaWana
format_item	format:saMrUpa item:maxa
format_list	format:saMrUpa list:sUcI
formula_manipulation	formula:sUwra manipulation:prakalana
fortran_control_character	fortran:PortrAna control:niyanwraNa character:samprawIka character:samprawIka
fortran_feature	fortran:PortrAna feature:lakRaNa
free_field	free:mukwa field:kRewra
frequency_offset	frequency:Avqwi offset:oYPaseta
full_adder	full:pUrNa adder:yojaka
full_group	full:pUrNa group:samUha
full_modem	full:pUrNa modem:modema
function_code	function:Palana code:kUta
function_computability	function:Palana computability:aBikalanIyawA
function_declaration_statement	function:prakArya declaration:GoRaNA statement:kaWana
function_digit	function:Palana digit:afka
function_element	function:Palana element:avayava
function_key	function:prakArya key:kuFjI
function_keyboard	function:prakArya keyboard:kuFjIpatala
function_name	function:Palana name:nAma
function_reference	function:Palana reference:sanxarBa
function_switch	function:Palana switch:svica
function_table	function:Palana table:sAraNI
fuzzy_set	fuzzy:aspaRta set:seta
game_theory	game:Kela theory:sixXAnwa
garbage_collection	garbage:kacarA collection:safgrahaNa
general_program	general:vyApaka program:kramAxeSa program:kramAxeSa
general_utility_function	general:vyApaka utility:upayogiwA function:prakArya
generation_number	generation:pIDI number:safKyA
grid_chart	grid:grida chart:saFciwra
group_addressing	group:samUha addressing:pawABigamana
group_authority	group:samUha authority:prAXikAra
group_distribution_frame	group:samUha distribution:viwaraNa frame:Prema
group_name	group:samUha name:nAma
guard_band	guard:rakRaka band:bEMda
guard_signal	guard:rakRaka signal:safkewa
half-duplex_channel	half-duplex:arXa-xvEXa channel:praNAla
half-duplex_service	half-duplex:arXa-xvEXa service:sevA
hard_stop	hard:kaTora stop:virAma
hardware_check	hardware:yanwrasAmagrI check:jAzca
hardware_language	hardware:yanwrasAmagrI language:BARA
hash_index	hash:xruwAnveRaNa index:sUcakAfka
hashing_function	hashing:xruwAnveRaNa function:Palana
hashing_technique	hashing:xruwAnveRaNa technique:wakanIka
hash_value	hash:xruwAnveRaNa value:mAna
header_card	header:praveSikA card:pawraka
header_label	header:praveSikA label:lebala
head_gap	head:SIrRa gap:anwarAla
heuristic_method	heuristic:svAnuBavika method:viXi
high_address	high:ucca address:pawA
high_byte	high:ucca byte:bAita
high_density	high:ucca density:saGanawA
high_frequency_distribution_frame	high:ucca frequency:Avqwwi distribution:viwaraNa frame:Prema
high_level_compiler	high:ucca level:swara compiler:anuBARaka
high_level_assembler	high:ucca level:swara assembler:kodAnwaraka
high_level_source_code	high:ucca level:swara source:srowa code:kUta
hit_ratio	hit:lakRyaveXa ratio:anupAwa
horizontal_system	horizontal:kREwija system:paxXawi
horizontal_table	horizontal:kREwija table:sAraNI
host_application_program	host:AwiWeya application:anuprayoga program:kramAxeSa program:kramAxeSa
host_interface	host:AwiWeya interface:anwarApqRTa
host_switch	host:AwiWeya switch:svica
host_system	host:AwiWeya system:wanwra
hybrid_coil	hybrid:safkara coil:kuNdalI
hybrid_computer	hybrid:safkara computer:aBikaliwra
hybrid_integrated_circuit	hybrid:safkara integrated:ekIkqwa circuit:paripaWa
hybrid_interface	hybrid:safkara interface:anwarApqRTa
hybrid_set	hybrid:safkara set:seta
hybrid_system	hybrid:safkara system:wanwra
identifier_word	identifier:aBijFApaka word:Sabxa
image_area	image:prawibiMba area:kRewra
image_processing	image:prawibiMba processing:saMsAXana
image_space	image:prawibiMba space:sWAna
immediate_access	immediate:wAwkAlika access:aBigama
immediate_access_storage	immediate:wAwkAlika access:aBigama storage:BaNdAraNa
immediate_address	immediate:wAwkAlika address:pawA
immediate_addressing	immediate:wAwkAlika addressing:pawABigamana
immediate_data	immediate:wAwkAlika data:Azkade
immediate_instruction	immediate:wAwkAlika instruction:anuxeSa
immediate_processing	immediate:wAwkAlika processing:saMsAXana
imperative_operation	imperative:AxeSasUcaka operation:safkriyA
imperative_statement	imperative:AxeSasUcaka statement:kaWana
imprint_position	imprint:CApa position:sWiwi
improved_mobile_telephone_service	improved:unnawa mobile:cala telephone:telIPona service:sevA
inactive_link	inactive:niRkriya link:kadI
inactive_station	inactive:niRkriya station:keMxra
index_build	index:sUcaka build:gaTana
index_character	index:sUcaka character:samprawIka character:samprawIka
index_entry	index:sUcaka entry:praviRti
index_name	index:sUcaka name:nAma
index_plan	index:sUcaka plan:yojanA
index_return_character	index:sUcaka return:vApasI character:samprawIka character:samprawIka
index_slot	index:sUcaka slot:KAzcA
index_term	index:sUcaka term:paxa
index_word	index:sUcaka word:Sabxa
indirect_access	indirect:parokRa access:aBigama
indirect_address	indirect:parokRa address:pawA
indirect_addressing	indirect:parokRa addressing:pawABigamana
indirect_instruction	indirect:parokRa instruction:anuxeSa
individual_line_service	individual:vyaRti line:lAina service:sevA
infinite_pad_method	infinite:ananwa pad:pEda method:viXi
information_channel	information:sUcanA channel:praNAla
information_content	information:sUcanA content:anwarvaswu
information_content_binary_unit	information:sUcanA content:anwarvaswu binary:xvi-AXArI unit:ekaka
information_content_decimal_unit	information:sUcanA content:anwarvaswu decimal:xaSamalava unit:ekaka
information_content_natural_unit	information:sUcanA content:anwarvaswu natural:svABAvika unit:ekaka
information_cost	information:sUcanA cost:lAgawa
information_flow_analysis	information:sUcanA flow:pravAha analysis:viSleRaNa
information_function	information:sUcanA function:Palana
information_measure	information:sUcanA measure:mApa
information_processing	information:sUcanA processing:saMsAXana
information_rate	information:sUcanA rate:xara
information_source	information:sUcanA source:srowa
information_technology	information:sUcanA technology:prOxyogikI
information_theory	information:sUcanA theory:sixXAnwa
information_word	information:sUcanA word:Sabxa
initial_address	initial:prAramBika address:pawA
initial_instruction	initial:prAramBika instruction:anuxeSa
initial_order	initial:prAramBika order:AxeSa
initial_procedure	initial:prAramBika procedure:prakriyA
initial_program_load	initial:prAramBika program:kramAxeSa program:kramAxeSa load:BAra
initial_program_loader	initial:prAramBika program:kramAxeSa program:kramAxeSa loader:BAraka
initiator_procedure	initiator:prAramBaka procedure:prakriyA
ink_uniformity	ink:syAhI uniformity:ekarUpawA
input_process	input:niveSa process:prakrama
input_program	input:niveSa program:kramAxeSa program:kramAxeSa
input_section	input:niveSa section:anuBAga
input_state	input:niveSa state:avasWA
input_station	input:niveSa station:keMxra
input_storage	input:niveSa storage:BaNdAraNa
input_unit	input:niveSa unit:ekaka
input_validation	input:niveSa validation:mAnyakaraNa
inquiry_character	inquiry:pUCawACa character:samprawIka character:samprawIka
inquiry_station	inquiry:pUCawACa station:keMxra
inquiry_unit	inquiry:pUCawACa unit:ekaka
insertion_picture_character	insertion:niveSana picture:ciwra character:samprawIka character:samprawIka
insertion_sort	insertion:niveSana sort:CAzta
inside_plant	inside:aByanwara plant:saMyanwra
instruction_address	instruction:anuxeSa address:pawA
instruction_address_stop	instruction:anuxeSa address:pawA stop:virAma
instruction_area	instruction:anuxeSa area:kRewra
instruction_code	instruction:anuxeSa code:kUta
instruction_control_unit	instruction:anuxeSa control:niyanwraNa unit:ekaka
instruction_counter	instruction:anuxeSa counter:gaNiwra
instruction_format	instruction:anuxeSa format:saMrUpa
instruction_mix	instruction:anuxeSa mix:miSraNa
instruction_modifier	instruction:anuxeSa modifier:Aparivarwaka
instruction_pack	instruction:anuxeSa pack:gaddI
instruction_set	instruction:anuxeSa set:samuccaya
instruction_statement	instruction:anuxeSa statement:kaWana
instruction_storage	instruction:anuxeSa storage:BaNdAraNa
instruction_word	instruction:anuxeSa word:Sabxa
integrated_adapter	integrated:ekIkqwa adapter:anukUliwra
integrated_communication_adapter	integrated:ekIkqwa communication:saFcAra adapter:anukUliwra
integrated_modem	integrated:ekIkqwa modem:modema
integrated_word_processing	integrated:ekIkqwa word:Sabxa processing:saMsAXana
intermediate_buffer	intermediate:maXyavarwI buffer:maXyavarwI
intermediate_equipment	intermediate:maXyavarwI equipment:upakaraNa
internal_block	internal:Anwarika block:KaNdaka
internal_format	internal:Anwarika format:saMrUpa
internal_label	internal:Anwarika label:lebala
internal_memory	internal:Anwarika memory:smqwi
internal_name	internal:Anwarika name:nAma
internal_procedure	internal:Anwarika procedure:prakriyA
internal_storage	internal:Anwarika storage:BaNdAraNa
interpreter_code	interpreter:nirvacaka code:kUta
interval_service_value	interval:anwarAla service:sevA value:mAna
invalid_character	invalid:amAnya character:samprawIka character:samprawIka
irreversible_magnetic_process	irreversible:anuwkramaNIya magnetic:cumbakIya process:prakrama
job_batch	job:kArya batch:pracaya
job_class	job:kArya class:varga
job_control	job:kArya control:niyanwraNa
job_control_statement	job:kArya control:niyanwraNa statement:kaWana
job_definition	job:kArya definition:pariBARA
job_input_device	job:kArya input:niveSa device:yukwi
job_input_stream	job:kArya input:niveSa stream:XArA
job_management	job:kArya management:prabanXa
job_name	job:kArya name:nAma
job_pack_area	job:kArya pack:safkula area:kRewra
job_processing	job:kArya processing:saMsAXana
job_statement	job:kArya statement:kaWana
job_step	job:kArya step:kArya
job_stream	job:kArya stream:XArA
joint_access_cost	joint:saMyukwa access:aBigama cost:lAgawa
journal_report	journal:yaWArUpa report:prawivexana
journal_tape	journal:yaWArUpa tape:tepa
justification_range	justification:Ociwya range:parisara
keyboard_computer	keyboard:kuFjIpatala computer:aBikaliwra
keyboard_entry	keyboard:kuFjIpatala entry:praviRti
keyboard_inquiry	keyboard:kuFjIpatala inquiry:pUCawACa
keyboard_lockout	keyboard:kuFjIpatala lockout:wAlAbanxI
key_entry	key:kuFjI entry:praviRti
key_pad	key:kuFjI pad:pEda
key_tape	key:kuFjI tape:tepa
key_telephone_set	key:kuFjI telephone:xUraBARa set:seta
key_to_tape	key:kuFjI to:se tape:tepa
key_transformation	key:kuFjI transformation:rUpAnwaraNa
label_list	label:lebala list:sUcI
language_interpreter	language:BARA interpreter:nirvacaka
language_processor	language:BARA processor:saMsAXaka
language_statement	language:BARA statement:kaWana
language_translation_feature	language:BARA translation:anuvAxa feature:lakRaNa
language_translator	language:BARA translator:anuvAxaka
letter_code	letter:akRara code:kUta
level_indicator	level:swara indicator:sUcaka
level_number	level:swara number:safKyA
level_order	level:swara order:krama
level_source_language	level:swara source:srowa language:BARA
light_button	light:prakASa button:batana
light_gun	light:prakASa gun:gana
light_pen	light:prakASa pen:leKanI
limit_check	limit:sImA check:jAzca
limited_distance_adapter	limited:sImiwa distance:xUrI adapter:anukUliwra
limiter_circuit	limiter:sImaka circuit:paripaWa
line_adapter	line:lAina adapter:anukUliwra
line_adapter_unit	line:lAina adapter:anukUliwra unit:ekaka
line_character	line:reKA character:samprawIka character:samprawIka
line_code	line:lAina code:kUta
line_control	line:lAina control:niyanwraNa
line_control_block	line:lAina control:niyanwraNa block:KaNdaka
line_counter	line:reKA counter:gaNiwra
line_delete_symbol	line:reKA delete:vilopa delete:vilopana symbol:prawIka
line_equipment	line:lAina equipment:upakaraNa
line_generator	line:reKA generator:janiwra
line_group	line:lAina group:samUha
line_impedance	line:lAina impedance:prawibAXA
line_index	line:reKA index:sUcakAfka
line_interface_base	line:lAina interface:anwarApqRTa base:AXAra
line_key	line:reKA key:kuFjI
line_level	line:lAina level:swara
line_load	line:lAina load:BAra
line_loop	line:lAina loop:pASa
line_loop_resistance	line:lAina loop:pASa resistance:prawiroXa
line_number	line:reKA number:safKyA
line_relay	line:lAina relay:rile
line_speed	line:lAina speed:cAla
line_traffic	line:lAina traffic:yAwAyAwa
linkage_editor	linkage:SqfKalana editor:sampAxaka
linkage_section	linkage:SqfKalana section:anuBAga
link-attached_station	link-attached:kadIbaxXa station:keMxra
link_control	link:kadI control:niyanwraNa
link_control_procedure	link:kadI control:niyanwraNa procedure:prakriyA
link_edit	link:SqfKalA edit:sampAxana
link_group	link:kadI group:samUha
list_processing	list:sUcI processing:saMsAXana
list_processing_program	list:sUcI processing:saMsAXana program:kramAxeSa program:kramAxeSa
list_structure	list:sUcI structure:saMracanA
literal_pool	literal:AkRara pool:pUla
literal_search	literal:AkRara search:Koja
literature_search	literature:sAhiwya search:Koja
load_card	load:BAra card:pawraka
load_coil	load:BAra coil:kuNdalI
loaded_line	loaded:BAriwa line:lAina
loaded_origin	loaded:BAriwa origin:mUla
loader_type	loader:BAraka type:prakAra
